"STATION","NAME","DATE","AWND","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-08","10.29",,,,,,"0.00","0.0","0.0","93","103","85",,"  160","  140",,,,"19.9","32.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-09","12.30",,,,,,"0.00","0.0","0.0","94","107","83",,"  180","  180",,,,"21.9","32.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-10","8.95",,,,,,"0.00","0.0","0.0","94","107","85",,"  180","  190",,,,"18.1","30.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-11","11.18",,,,,,"0.00","0.0","0.0","96","106","84",,"  150","  160",,,,"17.0","27.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-12","10.51",,,,,,"0.00","0.0","0.0","95","106","82",,"  160","  140",,,,"18.1","29.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-13","9.62",,,,,,"0.00","0.0","0.0","95","106","84",,"  160","  170",,,,"16.1","25.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-14","10.29",,,,,,"0.00","0.0","0.0","94","100","81",,"   10","   30",,,,"21.0","30.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-15","6.71",,,,,,"0.00","0.0","0.0","85","95","76",,"  340","  110",,,,"17.0","27.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-16","5.14",,,,,,"0.00","0.0","0.0","84","96","70",,"  110","  130",,,,"12.1","17.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-17","7.83",,,,,,"0.00","0.0","0.0","89","109","75",,"  160","  170",,,,"16.1","21.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-18","6.71",,,,,,"0.00","0.0","0.0","97","110","83",,"  150","  160",,,,"14.1","19.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-19","6.71",,,,,,"0.00","0.0","0.0","97","107","85",,"  140","  210",,,,"14.1","21.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-20","5.37",,,,,,"0.00","0.0","0.0","98","108","85",,"   60","  170",,,,"17.0","29.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-21","8.05",,,,,,"0.00","0.0","0.0","94","105","84",,"  110","  120",,,,"18.1","32.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-22","7.61",,,,,,"0.00","0.0","0.0","94","103","85",,"  100","  110",,,,"14.1","21.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-23","5.82",,,,,,"0.00","0.0","0.0","94","103","85",,"  170","  170",,,,"14.1","19.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-24","6.26",,,,,,"0.00","0.0","0.0","96","107","87",,"  100","  120",,,,"14.1","19.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-25","5.82",,,,,,"0.00","0.0","0.0","96","109","86",,"  160","  150",,,,"12.1","16.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-26","4.92",,,,,,"0.00","0.0","0.0","97","109","88",,"  350","  170",,,,"10.1","18.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-27","8.05",,,,,,"0.00","0.0","0.0","94","102","80",,"  290","  280",,,,"25.1","36.0",,,"    1",,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-28","8.28",,,,,,"0.00","0.0","0.0","86","95","79",,"  350","  210",,,,"16.1","31.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-29","4.92",,,,,,"0.00","0.0","0.0","86","98","76",,"   40","   20",,,,"15.0","23.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-30","5.37",,,,,,"0.00","0.0","0.0","88","98","76",,"   30","  210",,,,"16.1","35.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-08-31","6.26",,,,,,"0.00","0.0","0.0","87","99","75",,"  170","  160",,,,"15.0","23.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-01","8.50",,,,,,"0.00","0.0","0.0","87","98","77",,"  120","  120",,,,"16.1","21.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-02","5.59",,,,,,"0.00","0.0","0.0","85","98","73",,"  100","  110",,,,"10.1","16.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-03","7.83",,,,,,"0.00","0.0","0.0","88","100","76",,"   80","   80",,,,"19.9","32.0",,,"    1",,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-04","11.41",,,,,,"0.00","0.0","0.0","87","99","80",,"  150","  120",,,,"19.9","29.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-05","10.96",,,,,,"0.00","0.0","0.0","91","103","81",,"  180","  180",,,,"17.0","25.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-06","5.59",,,,,,"0.00","0.0","0.0","93","105","84",,"  160","  180",,,,"14.1","21.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-07","5.37",,,,,,"0.00","0.0","0.0","95","108","83",,"  250","  260",,,,"13.0","17.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-08","7.38",,,,,,"0.00","0.0","0.0","97","109","82",,"  170",,,,,"38.0",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-09","8.50",,,,,,"0.03","0.0","0.0","87","97","74",,"  110","  110",,,,"18.1","29.1",,,"    1",,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-10","6.93",,,,,,"0.00","0.0","0.0","83","93","72",,"  120","  110",,,,"15.0","21.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-11","7.61",,,,,,"0.01","0.0","0.0","81","89","74",,"  290","  290",,,,"23.0","30.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-12","7.16",,,,,,"0.00","0.0","0.0","78","85","73",,"   10","  230",,,,"15.0","34.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-13","5.37",,,,,,"0.09","0.0","0.0","75","83","70",,"  140","  220",,,,"12.1","29.1","    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-14","5.14",,,,,,"0.55","0.0","0.0","73","75","70",,"  120","   70",,,,"12.1","18.1","    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-15","4.92",,,,,,"0.01","0.0","0.0","74","83","70",,"  140","  140",,,,"12.1","17.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-16","2.46",,,,,,"0.00","0.0","0.0","78","88","70",,"   50","   20",,,,"8.9","14.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-17","4.25",,,,,,"0.00","0.0","0.0","80","92","69",,"   30","   40",,,,"12.1","38.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-18","4.92",,,,,,"0.00","0.0","0.0","80","94","67",,"  180","  180",,,,"14.1","21.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-19","11.63",,,,,,"1.39","0.0","0.0","84","96","70",,"  140","   60",,,,"21.9","36.9","    1",,"    1",,"    1",,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-20","11.41",,,,,,"0.00","0.0","0.0","80","93","72",,"  150","  150",,,,"21.9","33.1",,,"    1",,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-21","8.72",,,,,,"0.00","0.0","0.0","84","93","76",,"  140","  180",,,,"17.0","23.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-22","10.07",,,,,,"0.00","0.0","0.0","86","96","78",,"  170","  180",,,,"16.1","23.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-23","10.96",,,,,,"0.00","0.0","0.0","88","98","78",,"  160","  170",,,,"18.1","27.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-24","8.95",,,,,,"0.37","0.0","0.0","90","100","74",,"  150","  150",,,,"19.9","29.1","    1",,"    1",,,,"    1"
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-25","5.59",,,,,,"0.36","0.0","0.0","80","92","72",,"   10","  230",,,,"15.0","34.0","    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-26","3.58",,,,,,"0.00","0.0","0.0","83","94","72",,"  110","   40",,,,"8.9","21.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-27","4.70",,,,,,"0.00","0.0","0.0","83","95","73",,"   70","   60",,,,"10.1","15.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-28","6.49",,,,,,"0.00","0.0","0.0","84","95","74",,"  160","  130",,,,"14.1","19.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-29","8.28",,,,,,"0.00","0.0","0.0","85","94","74",,"  130","  140",,,,"15.0","21.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-09-30","7.38",,,,,,"0.00","0.0","0.0","84","93","74",,"  170","  150",,,,"15.0","23.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-01","4.25",,,,,,"0.00","0.0","0.0","82","92","71",,"  150","  150",,,,"13.0","17.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-02","6.71",,,,,,"0.00","0.0","0.0","80","91","72",,"  130","  130",,,,"15.0","23.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-03","8.50",,,,,,"0.00","0.0","0.0","80","90","71",,"  150","  160",,,,"17.0","29.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-04","9.62",,,,,,"1.89","0.0","0.0","83","93","69",,"  350","   30",,,,"21.0","36.0","    1",,"    1",,"    1",,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-05","5.82",,,,,,"0.13","0.0","0.0","75","83","70",,"  340","   70",,,,"15.0","31.1","    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-06","7.16",,,,,,"0.00","0.0","0.0","75","87","63",,"   30","   20",,,,"17.0","30.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-07","7.38",,,,,,"0.00","0.0","0.0","65","71","55",,"   10","  350",,,,"18.1","29.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-08","4.70",,,,,,"0.00","0.0","0.0","63","78","52",,"  160","  180",,,,"12.1","19.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-09","7.38",,,,,,"0.00","0.0","0.0","73","88","62",,"  170","  170",,,,"16.1","21.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-10","7.38",,,,,,"0.00","0.0","0.0","76","83","64",,"  180","  200",,,,"17.0","25.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-11","11.86",,,,,,"0.00","0.0","0.0","72","75","65",,"  150","  140",,,,"19.9","28.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-12","11.63",,,,,,"0.00","0.0","0.0","68","79","63",,"  150","  180",,,,"21.0","33.1",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-13","12.30",,,,,,"0.00","0.0","0.0","74","79","64",,"  320","  360",,,,"23.9","38.9",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-14","12.53",,,,,,"0.00","0.0","0.0","63","71","53",,"  320","  290",,,,"21.9","45.0",,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-15",,,,,,,"0.00","0.0","0.0","59","68","50",,,,,,,,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2023-10-16",,,,,,,,,,"56",,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-01",,"   15",,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-03",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-07",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-08",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-13",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-19",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-22",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-24",,,,,,,"0.18",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-25",,,,,,,"0.84",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-28",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-01-31",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-01",,,,,,,"0.19",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-02",,,,,,,"0.60",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-03",,,,,,,"0.16",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-07",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-08",,,,,,,"1.70",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-09",,,,,,,"0.75",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-11",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-13",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-14",,,,,,,"0.64",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-22",,,,,,,"0.40",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-23",,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-25",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-26",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-02-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-01",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-02",,,,,,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-03",,,,,,,"0.97",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-11",,"    5",,"0.70",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-18",,"    7",,"2.19",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-22",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-24",,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-25",,,,,,,"0.01","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-28",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-03-31",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-01",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-03",,,,,,,"0.17",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-07",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-15",,"    8",,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-21",,,,,,,"0.89",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-24",,"    3",,"0.09",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-25",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-26",,,,,,,"0.98",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-27",,,,,,,"1.42",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-29",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-04-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-01",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-05",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-13",,"    8",,"0.26",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-14",,,,,,,"0.17",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-15",,,,,,,"0.15",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-16",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-19",,"    3",,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-20",,,,,,,"1.08",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-22",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-23",,,,,,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-24",,,,,,,"1.63",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-25",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0070","HURST 0.8 W, TX US","2023-05-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
